"pmid","ct","cta","dt","t_start","t_end","j_NH3","air_temp"
1950,6.92,6.9333,1.73,2020-11-18 19:00:00,2020-11-18 20:44:00,0.14009,10.25
1950,8.65,8.6667,1.73,2020-11-18 20:44:00,2020-11-18 22:28:00,0.11752,10.56
1950,10.38,10.4,1.73,2020-11-18 22:28:00,2020-11-19 00:12:00,0.10503,10.69
1950,12.11,12.133,1.73,2020-11-19 00:12:00,2020-11-19 01:56:00,0.1002,11.41
1950,13.84,13.867,1.73,2020-11-19 01:56:00,2020-11-19 03:40:00,0.092669,9.4
1950,15.57,15.6,1.73,2020-11-19 03:40:00,2020-11-19 05:24:00,0.092088,8.46
1950,17.3,17.333,1.73,2020-11-19 05:24:00,2020-11-19 07:08:00,0.084098,8.67
1950,19.03,19.067,1.73,2020-11-19 07:08:00,2020-11-19 08:52:00,0.080825,7.528
1950,20.76,20.8,1.73,2020-11-19 08:52:00,2020-11-19 10:36:00,0.081598,8.25
1950,22.49,22.533,1.73,2020-11-19 10:36:00,2020-11-19 12:20:00,0.087186,6.65
1950,24.22,24.267,1.73,2020-11-19 12:20:00,2020-11-19 14:04:00,0.097242,6.892
1950,25.95,26,1.73,2020-11-19 14:04:00,2020-11-19 15:48:00,0.089362,6.201
1950,27.68,27.733,1.73,2020-11-19 15:48:00,2020-11-19 17:32:00,0.082759,4.355
1950,29.41,29.467,1.73,2020-11-19 17:32:00,2020-11-19 19:16:00,0.078381,4.154
1950,31.14,31.2,1.73,2020-11-19 19:16:00,2020-11-19 21:00:00,0.072805,3.429
1950,32.87,32.933,1.73,2020-11-19 21:00:00,2020-11-19 22:44:00,0.076817,3.363
1950,34.6,34.667,1.73,2020-11-19 22:44:00,2020-11-20 00:28:00,0.080528,4.509
1950,36.33,36.4,1.73,2020-11-20 00:28:00,2020-11-20 02:12:00,0.073329,4.461
1950,38.06,38.133,1.73,2020-11-20 02:12:00,2020-11-20 03:56:00,0.070527,3.727
1950,39.79,39.867,1.73,2020-11-20 03:56:00,2020-11-20 05:40:00,0.065179,3.803
1950,41.52,41.6,1.73,2020-11-20 05:40:00,2020-11-20 07:24:00,0.056497,3.492
1950,43.25,43.333,1.73,2020-11-20 07:24:00,2020-11-20 09:08:00,0.079756,2.743
1950,47.78,47.867,4.53,2020-11-20 09:08:00,2020-11-20 13:40:00,0.086382,5.5507
1950,49.51,49.6,1.73,2020-11-20 13:40:00,2020-11-20 15:24:00,0.088913,6.623
1950,51.24,51.333,1.73,2020-11-20 15:24:00,2020-11-20 17:08:00,0.075016,4.92
1950,52.97,53.067,1.73,2020-11-20 17:08:00,2020-11-20 18:52:00,0.071782,4.326
1950,54.7,54.8,1.73,2020-11-20 18:52:00,2020-11-20 20:36:00,0.071515,3.461
1950,56.43,56.533,1.73,2020-11-20 20:36:00,2020-11-20 22:20:00,0.076648,3.609
1950,58.16,58.267,1.73,2020-11-20 22:20:00,2020-11-21 00:04:00,0.076414,3.79
1950,59.89,60,1.73,2020-11-21 00:04:00,2020-11-21 01:48:00,0.07468,4.358
1950,61.62,61.733,1.73,2020-11-21 01:48:00,2020-11-21 03:32:00,0.07796,4.938
1950,63.35,63.467,1.73,2020-11-21 03:32:00,2020-11-21 05:16:00,0.080622,6.248
1950,65.08,65.2,1.73,2020-11-21 05:16:00,2020-11-21 07:00:00,0.077783,6.886
1950,66.81,66.933,1.73,2020-11-21 07:00:00,2020-11-21 08:44:00,0.078539,7.442
1950,68.54,68.667,1.73,2020-11-21 08:44:00,2020-11-21 10:28:00,0.087234,7.958
1950,70.27,70.4,1.73,2020-11-21 10:28:00,2020-11-21 12:12:00,0.096271,9.88
1950,72,72.133,1.73,2020-11-21 12:12:00,2020-11-21 13:56:00,0.096649,10.27
1950,73.73,73.867,1.73,2020-11-21 13:56:00,2020-11-21 15:40:00,0.092451,10.35
1950,75.46,75.6,1.73,2020-11-21 15:40:00,2020-11-21 17:24:00,0.089575,10.26
1950,77.19,77.333,1.73,2020-11-21 17:24:00,2020-11-21 19:08:00,0.087533,9.17
1950,78.92,79.067,1.73,2020-11-21 19:08:00,2020-11-21 20:52:00,0.083819,9.01
1950,80.65,80.8,1.73,2020-11-21 20:52:00,2020-11-21 22:36:00,0.084106,8.31
1950,82.38,82.533,1.73,2020-11-21 22:36:00,2020-11-22 00:20:00,0.086106,8.09
1950,84.11,84.267,1.73,2020-11-22 00:20:00,2020-11-22 02:04:00,0.083886,7.633
1950,85.84,86,1.73,2020-11-22 02:04:00,2020-11-22 03:48:00,0.078002,6.888
1950,87.57,87.733,1.73,2020-11-22 03:48:00,2020-11-22 05:32:00,0.07793,6.795
1950,89.3,89.467,1.73,2020-11-22 05:32:00,2020-11-22 07:16:00,0.076548,6.456
1950,91.03,91.2,1.73,2020-11-22 07:16:00,2020-11-22 09:00:00,0.075818,5.891
1950,92.76,92.933,1.73,2020-11-22 09:00:00,2020-11-22 10:44:00,0.091701,6.826
1950,94.49,94.667,1.73,2020-11-22 10:44:00,2020-11-22 12:28:00,0.091535,7.964
1950,96.22,96.4,1.73,2020-11-22 12:28:00,2020-11-22 14:12:00,0.085933,8.06
1950,97.95,98.133,1.73,2020-11-22 14:12:00,2020-11-22 15:56:00,0.081192,8.58
1950,99.68,99.867,1.73,2020-11-22 15:56:00,2020-11-22 17:40:00,0.073715,7.521
1950,101.41,101.6,1.73,2020-11-22 17:40:00,2020-11-22 19:24:00,0.07763,7.418
1950,103.14,103.33,1.73,2020-11-22 19:24:00,2020-11-22 21:08:00,0.074511,7.606
1950,104.87,105.07,1.73,2020-11-22 21:08:00,2020-11-22 22:52:00,0.071996,6.893
1950,106.6,106.8,1.73,2020-11-22 22:52:00,2020-11-23 00:36:00,0.070074,6.226
1950,108.33,108.53,1.73,2020-11-23 00:36:00,2020-11-23 02:20:00,0.060592,6.016
1950,110.06,110.27,1.73,2020-11-23 02:20:00,2020-11-23 04:04:00,0.053927,5.027
1950,111.79,112,1.73,2020-11-23 04:04:00,2020-11-23 05:48:00,0.054055,4.553
1950,113.52,113.73,1.73,2020-11-23 05:48:00,2020-11-23 07:32:00,0.054598,5.222
1950,115.25,115.47,1.73,2020-11-23 07:32:00,2020-11-23 09:16:00,0.059938,5.601
1950,116.98,117.2,1.73,2020-11-23 09:16:00,2020-11-23 11:00:00,0.069184,6.632
1950,118.71,118.93,1.73,2020-11-23 11:00:00,2020-11-23 12:44:00,0.076338,7.852
1950,120.44,120.67,1.73,2020-11-23 12:44:00,2020-11-23 14:28:00,0.07198,8.41
1950,122.17,122.4,1.73,2020-11-23 14:28:00,2020-11-23 16:12:00,0.062887,7.981
1950,123.9,124.13,1.73,2020-11-23 16:12:00,2020-11-23 17:56:00,0.060858,7.248
1950,125.63,125.87,1.73,2020-11-23 17:56:00,2020-11-23 19:40:00,0.063153,7.203
1950,127.36,127.6,1.73,2020-11-23 19:40:00,2020-11-23 21:24:00,0.065489,7.357
1950,129.09,129.33,1.73,2020-11-23 21:24:00,2020-11-23 23:08:00,0.060735,7.301
1950,130.82,131.07,1.73,2020-11-23 23:08:00,2020-11-24 00:52:00,0.058512,6.846
1950,132.55,132.8,1.73,2020-11-24 00:52:00,2020-11-24 02:36:00,0.05995,7.144
1950,134.28,134.53,1.73,2020-11-24 02:36:00,2020-11-24 04:20:00,0.056658,7.433
1950,136.01,136.27,1.73,2020-11-24 04:20:00,2020-11-24 06:04:00,0.053432,7.512
1950,137.74,138,1.73,2020-11-24 06:04:00,2020-11-24 07:48:00,0.057373,8.12
1950,139.47,139.73,1.73,2020-11-24 07:48:00,2020-11-24 09:32:00,0.058375,9.41
1950,141.2,141.47,1.73,2020-11-24 09:32:00,2020-11-24 11:16:00,0.059545,9.46
1950,142.93,143.2,1.73,2020-11-24 11:16:00,2020-11-24 13:00:00,0.061355,10.05
1950,144.66,144.93,1.73,2020-11-24 13:00:00,2020-11-24 14:44:00,0.057047,9.99
1950,146.39,146.67,1.73,2020-11-24 14:44:00,2020-11-24 16:28:00,0.056507,9.84
1950,148.12,148.4,1.73,2020-11-24 16:28:00,2020-11-24 18:12:00,0.058999,9.61
1950,149.85,150.13,1.73,2020-11-24 18:12:00,2020-11-24 19:56:00,0.055774,9.72
1950,151.58,151.87,1.73,2020-11-24 19:56:00,2020-11-24 21:40:00,0.048732,9.49
1950,153.31,153.6,1.73,2020-11-24 21:40:00,2020-11-24 23:24:00,0.048898,9.11
1950,155.04,155.33,1.73,2020-11-24 23:24:00,2020-11-25 01:08:00,0.050494,9.53
1950,156.77,157.07,1.73,2020-11-25 01:08:00,2020-11-25 02:52:00,0.047608,9.58
1950,158.5,158.8,1.73,2020-11-25 02:52:00,2020-11-25 04:36:00,0.040236,8.7
1950,160.23,160.53,1.73,2020-11-25 04:36:00,2020-11-25 06:20:00,0.035472,7.238
1950,161.96,162.27,1.73,2020-11-25 06:20:00,2020-11-25 08:04:00,0.036807,6.761
1951,1.73,1.7333,1.73,2020-11-18 14:04:00,2020-11-18 15:48:00,0.47532,11.63
1951,3.46,3.4667,1.73,2020-11-18 15:48:00,2020-11-18 17:32:00,0.79198,11.4
1951,5.19,5.2,1.73,2020-11-18 17:32:00,2020-11-18 19:16:00,0.59935,10.36
1951,6.92,6.9333,1.73,2020-11-18 19:16:00,2020-11-18 21:00:00,0.47135,10.34
1951,8.65,8.6667,1.73,2020-11-18 21:00:00,2020-11-18 22:44:00,0.35751,10.54
1951,10.38,10.4,1.73,2020-11-18 22:44:00,2020-11-19 00:28:00,0.29247,10.76
1951,12.11,12.133,1.73,2020-11-19 00:28:00,2020-11-19 02:12:00,0.23107,11.65
1951,13.84,13.867,1.73,2020-11-19 02:12:00,2020-11-19 03:56:00,0.18104,9.3
1951,15.57,15.6,1.73,2020-11-19 03:56:00,2020-11-19 05:40:00,0.15895,8.36
1951,17.3,17.333,1.73,2020-11-19 05:40:00,2020-11-19 07:24:00,0.139,8.16
1951,19.03,19.067,1.73,2020-11-19 07:24:00,2020-11-19 09:08:00,0.12869,7.536
1951,20.76,20.8,1.73,2020-11-19 09:08:00,2020-11-19 10:52:00,0.13412,7.92
1951,22.49,22.533,1.73,2020-11-19 10:52:00,2020-11-19 12:36:00,0.14239,6.942
1951,24.22,24.267,1.73,2020-11-19 12:36:00,2020-11-19 14:20:00,0.13805,7.027
1951,25.95,26,1.73,2020-11-19 14:20:00,2020-11-19 16:04:00,0.11972,6.088
1951,27.68,27.733,1.73,2020-11-19 16:04:00,2020-11-19 17:48:00,0.11003,3.92
1951,29.41,29.467,1.73,2020-11-19 17:48:00,2020-11-19 19:32:00,0.10725,4.029
1951,31.14,31.2,1.73,2020-11-19 19:32:00,2020-11-19 21:16:00,0.096587,3.422
1951,32.87,32.933,1.73,2020-11-19 21:16:00,2020-11-19 23:00:00,0.1026,3.036
1951,34.6,34.667,1.73,2020-11-19 23:00:00,2020-11-20 00:44:00,0.10777,4.662
1951,36.33,36.4,1.73,2020-11-20 00:44:00,2020-11-20 02:28:00,0.098972,4.456
1951,38.06,38.133,1.73,2020-11-20 02:28:00,2020-11-20 04:12:00,0.091486,3.824
1951,39.79,39.867,1.73,2020-11-20 04:12:00,2020-11-20 05:56:00,0.088367,3.596
1951,41.52,41.6,1.73,2020-11-20 05:56:00,2020-11-20 07:40:00,0.086757,3.482
1951,43.25,43.333,1.73,2020-11-20 07:40:00,2020-11-20 09:24:00,0.11745,2.233
1951,47.78,47.867,4.53,2020-11-20 09:24:00,2020-11-20 13:56:00,0.13378,5.0313
1951,49.51,49.6,1.73,2020-11-20 13:56:00,2020-11-20 15:40:00,0.14002,6.1
1951,51.24,51.333,1.73,2020-11-20 15:40:00,2020-11-20 17:24:00,0.13097,4.555
1951,52.97,53.067,1.73,2020-11-20 17:24:00,2020-11-20 19:08:00,0.12423,4.317
1951,54.7,54.8,1.73,2020-11-20 19:08:00,2020-11-20 20:52:00,0.13341,2.926
1951,56.43,56.533,1.73,2020-11-20 20:52:00,2020-11-20 22:36:00,0.16172,3.655
1951,58.16,58.267,1.73,2020-11-20 22:36:00,2020-11-21 00:20:00,0.17845,3.857
1951,59.89,60,1.73,2020-11-21 00:20:00,2020-11-21 02:04:00,0.17723,4.512
1951,61.62,61.733,1.73,2020-11-21 02:04:00,2020-11-21 03:48:00,0.17837,4.988
1951,63.35,63.467,1.73,2020-11-21 03:48:00,2020-11-21 05:32:00,0.17953,6.5
1951,65.08,65.2,1.73,2020-11-21 05:32:00,2020-11-21 07:16:00,0.16869,6.989
1951,66.81,66.933,1.73,2020-11-21 07:16:00,2020-11-21 09:00:00,0.16912,7.491
1951,68.54,68.667,1.73,2020-11-21 09:00:00,2020-11-21 10:44:00,0.17958,8.19
1951,70.27,70.4,1.73,2020-11-21 10:44:00,2020-11-21 12:28:00,0.18394,9.98
1951,72,72.133,1.73,2020-11-21 12:28:00,2020-11-21 14:12:00,0.17429,10.3
1951,73.73,73.867,1.73,2020-11-21 14:12:00,2020-11-21 15:56:00,0.16162,10.31
1951,75.46,75.6,1.73,2020-11-21 15:56:00,2020-11-21 17:40:00,0.14822,9.97
1951,77.19,77.333,1.73,2020-11-21 17:40:00,2020-11-21 19:24:00,0.13373,9
1951,78.92,79.067,1.73,2020-11-21 19:24:00,2020-11-21 21:08:00,0.12128,8.9
1951,80.65,80.8,1.73,2020-11-21 21:08:00,2020-11-21 22:52:00,0.11876,8.04
1951,82.38,82.533,1.73,2020-11-21 22:52:00,2020-11-22 00:36:00,0.11781,8.08
1951,84.11,84.267,1.73,2020-11-22 00:36:00,2020-11-22 02:20:00,0.11267,7.581
1951,85.84,86,1.73,2020-11-22 02:20:00,2020-11-22 04:04:00,0.10346,7.232
1951,87.57,87.733,1.73,2020-11-22 04:04:00,2020-11-22 05:48:00,0.099034,6.791
1951,89.3,89.467,1.73,2020-11-22 05:48:00,2020-11-22 07:32:00,0.094367,6.682
1951,91.03,91.2,1.73,2020-11-22 07:32:00,2020-11-22 09:16:00,0.099089,6.124
1951,92.76,92.933,1.73,2020-11-22 09:16:00,2020-11-22 11:00:00,0.125,7.268
1951,94.49,94.667,1.73,2020-11-22 11:00:00,2020-11-22 12:44:00,0.11355,8.56
1951,96.22,96.4,1.73,2020-11-22 12:44:00,2020-11-22 14:28:00,0.094037,8.23
1951,97.95,98.133,1.73,2020-11-22 14:28:00,2020-11-22 16:12:00,0.08397,8.68
1951,99.68,99.867,1.73,2020-11-22 16:12:00,2020-11-22 17:56:00,0.07354,7.334
1951,101.41,101.6,1.73,2020-11-22 17:56:00,2020-11-22 19:40:00,0.080734,7.52
1951,103.14,103.33,1.73,2020-11-22 19:40:00,2020-11-22 21:24:00,0.076749,7.753
1951,104.87,105.07,1.73,2020-11-22 21:24:00,2020-11-22 23:08:00,0.068527,6.841
1951,106.6,106.8,1.73,2020-11-22 23:08:00,2020-11-23 00:52:00,0.064982,6.204
1951,108.33,108.53,1.73,2020-11-23 00:52:00,2020-11-23 02:36:00,0.055733,5.95
1951,110.06,110.27,1.73,2020-11-23 02:36:00,2020-11-23 04:20:00,0.04947,4.636
1951,111.79,112,1.73,2020-11-23 04:20:00,2020-11-23 06:04:00,0.051642,4.856
1951,113.52,113.73,1.73,2020-11-23 06:04:00,2020-11-23 07:48:00,0.05408,5.352
1951,115.25,115.47,1.73,2020-11-23 07:48:00,2020-11-23 09:32:00,0.063417,5.9
1951,116.98,117.2,1.73,2020-11-23 09:32:00,2020-11-23 11:16:00,0.073945,6.787
1951,118.71,118.93,1.73,2020-11-23 11:16:00,2020-11-23 13:00:00,0.06135,8.01
1951,120.44,120.67,1.73,2020-11-23 13:00:00,2020-11-23 14:44:00,0.050166,7.255
1951,122.17,122.4,1.73,2020-11-23 14:44:00,2020-11-23 16:28:00,0.053539,8.1
1951,123.9,124.13,1.73,2020-11-23 16:28:00,2020-11-23 18:12:00,0.050062,7.464
1951,125.63,125.87,1.73,2020-11-23 18:12:00,2020-11-23 19:56:00,0.047413,7.232
1951,127.36,127.6,1.73,2020-11-23 19:56:00,2020-11-23 21:40:00,0.049279,6.977
1951,129.09,129.33,1.73,2020-11-23 21:40:00,2020-11-23 23:24:00,0.047241,7.423
1951,130.82,131.07,1.73,2020-11-23 23:24:00,2020-11-24 01:08:00,0.045177,6.67
1951,132.55,132.8,1.73,2020-11-24 01:08:00,2020-11-24 02:52:00,0.047265,7.293
1951,134.28,134.53,1.73,2020-11-24 02:52:00,2020-11-24 04:36:00,0.044405,7.472
1951,136.01,136.27,1.73,2020-11-24 04:36:00,2020-11-24 06:20:00,0.041766,7.701
1951,137.74,138,1.73,2020-11-24 06:20:00,2020-11-24 08:04:00,0.045661,8.29
1951,139.47,139.73,1.73,2020-11-24 08:04:00,2020-11-24 09:48:00,0.047026,9.51
1951,141.2,141.47,1.73,2020-11-24 09:48:00,2020-11-24 11:32:00,0.047422,9.58
1951,142.93,143.2,1.73,2020-11-24 11:32:00,2020-11-24 13:16:00,0.048383,10.1
1951,144.66,144.93,1.73,2020-11-24 13:16:00,2020-11-24 15:00:00,0.045255,10.01
1951,146.39,146.67,1.73,2020-11-24 15:00:00,2020-11-24 16:44:00,0.043333,9.84
1951,148.12,148.4,1.73,2020-11-24 16:44:00,2020-11-24 18:28:00,0.04482,9.58
1951,149.85,150.13,1.73,2020-11-24 18:28:00,2020-11-24 20:12:00,0.042543,9.99
1951,151.58,151.87,1.73,2020-11-24 20:12:00,2020-11-24 21:56:00,0.036743,9.39
1951,153.31,153.6,1.73,2020-11-24 21:56:00,2020-11-24 23:40:00,0.036763,9.16
1951,155.04,155.33,1.73,2020-11-24 23:40:00,2020-11-25 01:24:00,0.037542,9.62
1951,156.77,157.07,1.73,2020-11-25 01:24:00,2020-11-25 03:08:00,0.033965,9.58
1951,158.5,158.8,1.73,2020-11-25 03:08:00,2020-11-25 04:52:00,0.028343,8.47
1951,160.23,160.53,1.73,2020-11-25 04:52:00,2020-11-25 06:36:00,0.024437,7.147
1951,161.96,162.27,1.73,2020-11-25 06:36:00,2020-11-25 08:20:00,0.024277,6.431
1952,1.73,1.7333,1.73,2020-11-18 14:12:00,2020-11-18 15:56:00,0.12393,11.46
1952,3.46,3.4667,1.73,2020-11-18 15:56:00,2020-11-18 17:40:00,0.22309,11.35
1952,5.19,5.2,1.73,2020-11-18 17:40:00,2020-11-18 19:24:00,0.21034,10.3
1952,6.92,6.9333,1.73,2020-11-18 19:24:00,2020-11-18 21:08:00,0.19314,10.34
1952,8.65,8.6667,1.73,2020-11-18 21:08:00,2020-11-18 22:52:00,0.16369,10.5
1952,10.38,10.4,1.73,2020-11-18 22:52:00,2020-11-19 00:36:00,0.14888,10.88
1952,12.11,12.133,1.73,2020-11-19 00:36:00,2020-11-19 02:20:00,0.13124,11.67
1952,13.84,13.867,1.73,2020-11-19 02:20:00,2020-11-19 04:04:00,0.11697,9.19
1952,15.57,15.6,1.73,2020-11-19 04:04:00,2020-11-19 05:48:00,0.11578,8.36
1952,17.3,17.333,1.73,2020-11-19 05:48:00,2020-11-19 07:32:00,0.10719,8.16
1952,19.03,19.067,1.73,2020-11-19 07:32:00,2020-11-19 09:16:00,0.10157,7.658
1952,20.76,20.8,1.73,2020-11-19 09:16:00,2020-11-19 11:00:00,0.1123,7.565
1952,22.49,22.533,1.73,2020-11-19 11:00:00,2020-11-19 12:44:00,0.13482,6.932
1952,24.22,24.267,1.73,2020-11-19 12:44:00,2020-11-19 14:28:00,0.14963,7.027
1952,25.95,26,1.73,2020-11-19 14:28:00,2020-11-19 16:12:00,0.1344,5.986
1952,27.68,27.733,1.73,2020-11-19 16:12:00,2020-11-19 17:56:00,0.12099,3.724
1952,29.41,29.467,1.73,2020-11-19 17:56:00,2020-11-19 19:40:00,0.11759,4.022
1952,31.14,31.2,1.73,2020-11-19 19:40:00,2020-11-19 21:24:00,0.10654,3.479
1952,32.87,32.933,1.73,2020-11-19 21:24:00,2020-11-19 23:08:00,0.10996,3.036
1952,34.6,34.667,1.73,2020-11-19 23:08:00,2020-11-20 00:52:00,0.11314,4.678
1952,36.33,36.4,1.73,2020-11-20 00:52:00,2020-11-20 02:36:00,0.1011,4.413
1952,38.06,38.133,1.73,2020-11-20 02:36:00,2020-11-20 04:20:00,0.088289,3.805
1952,39.79,39.867,1.73,2020-11-20 04:20:00,2020-11-20 06:04:00,0.080574,3.483
1952,41.52,41.6,1.73,2020-11-20 06:04:00,2020-11-20 07:48:00,0.074225,3.482
1952,43.25,43.333,1.73,2020-11-20 07:48:00,2020-11-20 09:32:00,0.084035,2.232
1952,47.78,47.867,4.53,2020-11-20 09:32:00,2020-11-20 14:04:00,0.090703,5.031
1952,49.51,49.6,1.73,2020-11-20 14:04:00,2020-11-20 15:48:00,0.093249,6.1
1952,51.24,51.333,1.73,2020-11-20 15:48:00,2020-11-20 17:32:00,0.084347,4.756
1952,52.97,53.067,1.73,2020-11-20 17:32:00,2020-11-20 19:16:00,0.073814,4.213
1952,54.7,54.8,1.73,2020-11-20 19:16:00,2020-11-20 21:00:00,0.074345,3.051
1952,56.43,56.533,1.73,2020-11-20 21:00:00,2020-11-20 22:44:00,0.075792,3.73
1952,58.16,58.267,1.73,2020-11-20 22:44:00,2020-11-21 00:28:00,0.071551,3.857
1952,59.89,60,1.73,2020-11-21 00:28:00,2020-11-21 02:12:00,0.069422,4.639
1952,61.62,61.733,1.73,2020-11-21 02:12:00,2020-11-21 03:56:00,0.071654,5.15
1952,63.35,63.467,1.73,2020-11-21 03:56:00,2020-11-21 05:40:00,0.075383,6.551
1952,65.08,65.2,1.73,2020-11-21 05:40:00,2020-11-21 07:24:00,0.072167,7.07
1952,66.81,66.933,1.73,2020-11-21 07:24:00,2020-11-21 09:08:00,0.071681,7.491
1952,68.54,68.667,1.73,2020-11-21 09:08:00,2020-11-21 10:52:00,0.078912,8.3
1952,70.27,70.4,1.73,2020-11-21 10:52:00,2020-11-21 12:36:00,0.086793,10.07
1952,72,72.133,1.73,2020-11-21 12:36:00,2020-11-21 14:20:00,0.084773,10.36
1952,73.73,73.867,1.73,2020-11-21 14:20:00,2020-11-21 16:04:00,0.080746,10.32
1952,75.46,75.6,1.73,2020-11-21 16:04:00,2020-11-21 17:48:00,0.077655,9.97
1952,77.19,77.333,1.73,2020-11-21 17:48:00,2020-11-21 19:32:00,0.075088,8.88
1952,78.92,79.067,1.73,2020-11-21 19:32:00,2020-11-21 21:16:00,0.072381,8.9
1952,80.65,80.8,1.73,2020-11-21 21:16:00,2020-11-21 23:00:00,0.072636,7.891
1952,82.38,82.533,1.73,2020-11-21 23:00:00,2020-11-22 00:44:00,0.074532,7.912
1952,84.11,84.267,1.73,2020-11-22 00:44:00,2020-11-22 02:28:00,0.077504,7.581
1952,85.84,86,1.73,2020-11-22 02:28:00,2020-11-22 04:12:00,0.074432,7.305
1952,87.57,87.733,1.73,2020-11-22 04:12:00,2020-11-22 05:56:00,0.077621,6.581
1952,89.3,89.467,1.73,2020-11-22 05:56:00,2020-11-22 07:40:00,0.080489,6.742
1952,91.03,91.2,1.73,2020-11-22 07:40:00,2020-11-22 09:24:00,0.095813,6.14
1952,92.76,92.933,1.73,2020-11-22 09:24:00,2020-11-22 11:08:00,0.10839,7.268
1952,94.49,94.667,1.73,2020-11-22 11:08:00,2020-11-22 12:52:00,0.10158,8.26
1952,96.22,96.4,1.73,2020-11-22 12:52:00,2020-11-22 14:36:00,0.10692,8.33
1952,97.95,98.133,1.73,2020-11-22 14:36:00,2020-11-22 16:20:00,0.095402,8.75
1952,99.68,99.867,1.73,2020-11-22 16:20:00,2020-11-22 18:04:00,0.085835,7.355
1952,101.41,101.6,1.73,2020-11-22 18:04:00,2020-11-22 19:48:00,0.09343,7.52
1952,103.14,103.33,1.73,2020-11-22 19:48:00,2020-11-22 21:32:00,0.088945,7.741
1952,104.87,105.07,1.73,2020-11-22 21:32:00,2020-11-22 23:16:00,0.080454,6.766
1952,106.6,106.8,1.73,2020-11-22 23:16:00,2020-11-23 01:00:00,0.079311,6.147
1952,108.33,108.53,1.73,2020-11-23 01:00:00,2020-11-23 02:44:00,0.070776,6.041
1952,110.06,110.27,1.73,2020-11-23 02:44:00,2020-11-23 04:28:00,0.066548,4.636
1952,111.79,112,1.73,2020-11-23 04:28:00,2020-11-23 06:12:00,0.073499,5.202
1952,113.52,113.73,1.73,2020-11-23 06:12:00,2020-11-23 07:56:00,0.074036,5.567
1952,115.25,115.47,1.73,2020-11-23 07:56:00,2020-11-23 09:40:00,0.086815,5.792
1952,116.98,117.2,1.73,2020-11-23 09:40:00,2020-11-23 11:24:00,0.1041,6.941
1952,118.71,118.93,1.73,2020-11-23 11:24:00,2020-11-23 13:08:00,0.087437,8.01
1952,120.44,120.67,1.73,2020-11-23 13:08:00,2020-11-23 14:52:00,0.076399,7.097
1952,122.17,122.4,1.73,2020-11-23 14:52:00,2020-11-23 16:36:00,0.081551,7.868
1952,123.9,124.13,1.73,2020-11-23 16:36:00,2020-11-23 18:20:00,0.07503,7.417
1952,125.63,125.87,1.73,2020-11-23 18:20:00,2020-11-23 20:04:00,0.075432,7.005
1952,127.36,127.6,1.73,2020-11-23 20:04:00,2020-11-23 21:48:00,0.080653,6.977
1952,129.09,129.33,1.73,2020-11-23 21:48:00,2020-11-23 23:32:00,0.077277,7.477
1952,130.82,131.07,1.73,2020-11-23 23:32:00,2020-11-24 01:16:00,0.07496,6.683
1952,132.55,132.8,1.73,2020-11-24 01:16:00,2020-11-24 03:00:00,0.075807,7.302
1952,134.28,134.53,1.73,2020-11-24 03:00:00,2020-11-24 04:44:00,0.06978,7.464
1952,136.01,136.27,1.73,2020-11-24 04:44:00,2020-11-24 06:28:00,0.067543,7.701
1952,137.74,138,1.73,2020-11-24 06:28:00,2020-11-24 08:12:00,0.073246,8.41
1952,139.47,139.73,1.73,2020-11-24 08:12:00,2020-11-24 09:56:00,0.074857,9.45
1952,141.2,141.47,1.73,2020-11-24 09:56:00,2020-11-24 11:40:00,0.077653,9.66
1952,142.93,143.2,1.73,2020-11-24 11:40:00,2020-11-24 13:24:00,0.079301,10.1
1952,144.66,144.93,1.73,2020-11-24 13:24:00,2020-11-24 15:08:00,0.073943,10.01
1952,146.39,146.67,1.73,2020-11-24 15:08:00,2020-11-24 16:52:00,0.073963,9.83
1952,148.12,148.4,1.73,2020-11-24 16:52:00,2020-11-24 18:36:00,0.077779,9.58
1952,149.85,150.13,1.73,2020-11-24 18:36:00,2020-11-24 20:20:00,0.07104,9.79
1952,151.58,151.87,1.73,2020-11-24 20:20:00,2020-11-24 22:04:00,0.062422,9.32
1952,153.31,153.6,1.73,2020-11-24 22:04:00,2020-11-24 23:48:00,0.0654,9.16
1952,155.04,155.33,1.73,2020-11-24 23:48:00,2020-11-25 01:32:00,0.06717,9.66
1952,156.77,157.07,1.73,2020-11-25 01:32:00,2020-11-25 03:16:00,0.059949,9.55
1952,158.5,158.8,1.73,2020-11-25 03:16:00,2020-11-25 05:00:00,0.049762,8.25
1952,160.23,160.53,1.73,2020-11-25 05:00:00,2020-11-25 06:44:00,0.042727,7.155
1952,161.96,162.27,1.73,2020-11-25 06:44:00,2020-11-25 08:28:00,0.044152,6.431
1953,1.73,1.7333,1.73,2020-11-18 14:20:00,2020-11-18 16:04:00,0.46025,11.41
1953,3.46,3.4667,1.73,2020-11-18 16:04:00,2020-11-18 17:48:00,0.75362,11.35
1953,5.19,5.2,1.73,2020-11-18 17:48:00,2020-11-18 19:32:00,0.53738,10.2
1953,6.92,6.9333,1.73,2020-11-18 19:32:00,2020-11-18 21:16:00,0.41004,10.48
1953,8.65,8.6667,1.73,2020-11-18 21:16:00,2020-11-18 23:00:00,0.31096,10.47
1953,10.38,10.4,1.73,2020-11-18 23:00:00,2020-11-19 00:44:00,0.25869,10.96
